insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/reason,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,protoPayload.request.@type,protoPayload.request.metadata.name,protoPayload.request.metadata.labels.kubernetes.io/bootstrapping,protoPayload.request.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.request.metadata.namespace,protoPayload.request.apiVersion,protoPayload.request.kind,protoPayload.request.roleRef.name,protoPayload.request.roleRef.kind,protoPayload.request.roleRef.apiGroup,protoPayload.request.subjects,protoPayload.response.@type,protoPayload.response.metadata.name,protoPayload.response.metadata.labels.kubernetes.io/bootstrapping,protoPayload.response.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.response.metadata.namespace,protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.managedFields,protoPayload.response.metadata.uid,protoPayload.response.metadata.resourceVersion,protoPayload.response.apiVersion,protoPayload.response.kind,protoPayload.response.roleRef.name,protoPayload.response.roleRef.kind,protoPayload.response.roleRef.apiGroup,protoPayload.response.subjects
synth_event_42251_38c06a1f47,2025-07-31T03:11:53.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-07-31T03:13:11.0000000Z,,allow,k8s_cluster,project123,us-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/kube-system/endpoints/system:endpoints-51667', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.211.94,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,api/v1/namespaces/kube-system/endpoints/system:endpoints-51667,k8s.io,0,OK,operation_synth_4059245,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42261_0234a3e543,2025-12-17T06:48:22.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-12-17T06:49:38.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/default/deployments/system:dep-13279', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.89.38,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/default/deployments/system:dep-13279,k8s.io,0,OK,operation_synth_9324241,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42271_9e5a713729,2026-02-20T04:47:12.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2026-02-20T04:48:18.0000000Z,,allow,k8s_cluster,project-ml,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'apps/v1/namespaces/staging/deployments/system:dep-35370', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.42.227,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,apps/v1/namespaces/staging/deployments/system:dep-35370,k8s.io,0,OK,operation_synth_8009494,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42281_9ce972faf9,2025-10-10T08:39:11.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-10-10T08:41:43.0000000Z,,allow,k8s_cluster,project-finops,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-80300', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.241.215,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-80300,k8s.io,0,OK,operation_synth_6031867,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-80300,rbac-defaults,true,kube-system,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-80300,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'kube-system'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'kube-system'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-80300,rbac-defaults,true,kube-system,2025-10-10T08:39:11.0000000Z,"[{'time': '2025-10-10T08:39:11.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",ef75b348-4fb4-421a-827c-70cfe2ba5be0,879073576300533473,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-80300,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'kube-system'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'kube-system'}]"
synth_event_42291_9453d059b2,2026-02-11T15:14:13.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-02-11T15:17:10.0000000Z,,allow,k8s_cluster,project-observability,europe-west4,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-27151', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.229.109,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-27151,k8s.io,0,OK,operation_synth_3433984,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42301_f9528804ca,2025-09-13T21:54:57.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-09-13T21:58:22.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'batch/v1/namespaces/security/jobs/system:jobs-36045', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.19.100.157,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,batch/v1/namespaces/security/jobs/system:jobs-36045,k8s.io,0,OK,operation_synth_4557868,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42311_b84094a6c7,2025-01-25T16:09:34.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-01-25T16:11:05.0000000Z,,allow,k8s_cluster,project-observability,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-42630', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.51.155,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-42630,k8s.io,0,OK,operation_synth_8658850,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42321_8aa33af518,2025-10-31T00:37:02.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-10-31T00:38:32.0000000Z,,allow,k8s_cluster,project-observability,us-central1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'storage.k8s.io/v1/storageclasses/system:storageclasses-52147', 'permission': 'io.k8s.storage.k8s.io.v1.storageclasses.create', 'granted': True}]",io.k8s.storage.k8s.io.v1.storageclasses.create,198.18.175.99,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,storage.k8s.io/v1/storageclasses/system:storageclasses-52147,k8s.io,0,OK,operation_synth_8550179,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42331_dd721067cd,2025-02-04T14:12:19.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-04T14:15:02.0000000Z,,allow,k8s_cluster,project-observability,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/roles/system:roles-29052', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.108.45,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/staging/roles/system:roles-29052,k8s.io,0,OK,operation_synth_8217288,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42341_ccd56005a1,2025-12-22T07:10:17.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-22T07:10:25.0000000Z,,allow,k8s_cluster,project-ml,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/default/httproutes/system:httproutes-14764', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,::1,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,gateway.networking.k8s.io/v1/namespaces/default/httproutes/system:httproutes-14764,k8s.io,0,OK,operation_synth_4920422,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42351_422d5125b3,2025-01-13T15:25:42.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-01-13T15:29:18.0000000Z,,allow,k8s_cluster,project-ml,us-central1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-71576', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.89.30,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-71576,k8s.io,0,OK,operation_synth_6988654,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42361_5e0980051d,2025-09-01T14:04:58.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-09-01T14:05:26.0000000Z,,allow,k8s_cluster,project-ml,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-28634', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.242.18,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-28634,k8s.io,0,OK,operation_synth_1902070,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42371_c0829959e1,2025-02-07T10:55:42.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-07T10:57:51.0000000Z,,allow,k8s_cluster,project-ml,us-central1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'networking.k8s.io/v1/namespaces/security/ingresses/system:ingresses-65346', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.19.241.191,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,networking.k8s.io/v1/namespaces/security/ingresses/system:ingresses-65346,k8s.io,0,OK,operation_synth_7931279,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42381_6038c0d002,2025-05-06T17:16:07.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-05-06T17:17:58.0000000Z,,allow,k8s_cluster,project-ml,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-96218', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.183.64,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-96218,k8s.io,0,OK,operation_synth_4225305,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-96218,rbac-defaults,true,payments,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-96218,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-96218,rbac-defaults,true,payments,2025-05-06T17:16:07.0000000Z,"[{'time': '2025-05-06T17:16:07.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",b1cecdef-0b7f-4c89-bb9c-7e78d753bcf0,426892020863252745,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-96218,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]"
synth_event_42391_8015dcad0a,2026-02-17T04:38:49.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-02-17T04:42:39.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-15876', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.151.135,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-15876,k8s.io,0,OK,operation_synth_6383155,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42401_d45f83e142,2025-12-18T13:01:25.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-12-18T13:05:06.0000000Z,RBAC: access denied,forbid,k8s_cluster,project-observability,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-41635', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': False}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.173.233,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-41635,k8s.io,7,forbidden: User 'service-account@company.iam.gserviceaccount.com' cannot call method 'io.k8s.authorization.rbac.v1.rolebindings.create' on 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-41635',operation_synth_6491407,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-41635,rbac-defaults,true,payments,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-41635,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-41635,rbac-defaults,true,payments,2025-12-18T13:01:25.0000000Z,"[{'time': '2025-12-18T13:01:25.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",5071d814-bf45-4f5f-8f66-b6607b2f7ead,150912215995442677,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-41635,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]"
synth_event_42411_d9de35bca4,2025-10-15T12:03:10.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-10-15T12:04:47.0000000Z,,allow,k8s_cluster,project123,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-79154', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.34.136,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-79154,k8s.io,0,OK,operation_synth_4259142,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-79154,rbac-defaults,true,monitoring,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-79154,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-79154,rbac-defaults,true,monitoring,2025-10-15T12:03:10.0000000Z,"[{'time': '2025-10-15T12:03:10.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",8065583d-48f7-44d3-9247-01f1af02d3fa,110577393426243897,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-79154,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}]"
synth_event_42421_734193898a,2025-04-10T21:46:45.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-04-10T21:48:55.0000000Z,,allow,k8s_cluster,project123,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-74254', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,::1,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-74254,k8s.io,0,OK,operation_synth_7992698,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42431_ae7e691a0b,2025-03-16T11:45:57.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-03-16T11:47:33.0000000Z,,allow,k8s_cluster,project-finops,us-central1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-65835', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.242.241,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-65835,k8s.io,0,OK,operation_synth_2358078,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42441_09c6ac1eda,2026-01-03T03:23:58.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-01-03T03:27:10.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/default/deployments/system:dep-4828', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.149.205,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/default/deployments/system:dep-4828,k8s.io,0,OK,operation_synth_5944773,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42451_b9fe04ee18,2025-10-29T02:32:01.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-10-29T02:33:36.0000000Z,,allow,k8s_cluster,project-ml,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-76691', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.28.75,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-76691,k8s.io,0,OK,operation_synth_3747405,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-76691,rbac-defaults,true,prod,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-76691,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'prod'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'prod'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-76691,rbac-defaults,true,prod,2025-10-29T02:32:01.0000000Z,"[{'time': '2025-10-29T02:32:01.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",1745e09f-568d-4ba0-91d5-ce9a771a6b60,871738169745866177,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-76691,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'prod'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'prod'}]"
synth_event_42461_8cb1831f76,2025-08-10T07:07:08.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-08-10T07:07:49.0000000Z,,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-15352', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.192.194,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-15352,k8s.io,0,OK,operation_synth_3919844,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42471_e37082ad27,2025-12-17T01:53:18.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-17T01:55:12.0000000Z,,allow,k8s_cluster,project-ml,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'networking.k8s.io/v1/namespaces/monitoring/ingresses/system:ingresses-6215', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.19.165.40,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,networking.k8s.io/v1/namespaces/monitoring/ingresses/system:ingresses-6215,k8s.io,0,OK,operation_synth_8211304,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_42481_d79e3c2ea8,2026-02-26T17:44:20.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-02-26T17:45:45.0000000Z,,allow,k8s_cluster,project-finops,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-21862', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.119.60,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-21862,k8s.io,0,OK,operation_synth_7342046,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
